,rbfsvm,lightgbm,xgboost,dt,et
seq_1923,0.03501484205808029,0.0007356850356499239,0.0005991108482703567,0.0,0.08
seq_248,0.006923259675317998,9.253439180304389e-05,9.873617091216147e-05,0.0,0.0
seq_253,0.2574073453476908,0.0011616733768841554,0.0007501430809497833,0.0,0.14
seq_1305,0.00042134115761122387,2.1507080252815846e-05,2.211442551924847e-05,0.0,0.0
seq_1333,0.00847814152778097,0.0005673232302396755,8.102819265332073e-05,0.0,0.03
seq_1094,0.017950625436362295,0.0016803357249958962,0.0029775865841656923,0.0,0.03
seq_439,0.04275078739973906,0.0007684626065649347,0.003937310539186001,0.0,0.02
seq_758,0.12354383847275854,0.0023121121976358047,0.005162536632269621,0.0,0.12
seq_72,0.0026484255356556555,0.001992502104815985,0.006348464637994766,0.0,0.05
seq_1049,0.0028020953219295946,5.3696110150101085e-05,3.5759872844209895e-05,0.0,0.0
seq_1284,0.024285023085571508,0.0008924814098870606,0.0066707381047308445,0.0,0.05
seq_763,0.06023086216725404,0.0005283876943910933,0.0005534729571081698,0.0,0.04
seq_538,0.004979869335631714,0.00011355161752856683,0.00011387117410777137,0.0,0.0
seq_1523,0.004792719488318755,0.004253477900471557,0.0012168968096375465,0.0,0.05
seq_1654,0.08957365037001604,0.00016538524700125792,0.0008764747180975974,0.0,0.04
seq_347,0.00953329957635345,0.0008696306754043863,0.0009572337730787694,0.0,0.07
seq_1650,0.009748968773243986,0.0003107729781950705,0.0002995032409671694,0.0,0.03
seq_839,0.013467694128317305,0.00026979889792039236,0.0004318080609664321,0.0,0.01
seq_1572,0.002695596395203912,0.009832901149943197,0.0038303995970636606,0.0,0.04
seq_1770,0.061321898955541555,0.0037492970796094644,6.859350833110511e-05,0.0,0.04
seq_975,0.02139288214835589,0.007856267378563929,0.008039657957851887,0.0,0.09
seq_1730,0.0005307629213365254,1.3581552838899042e-05,0.00019745463214349002,0.0,0.0
seq_664,0.002191507876019782,0.0007395247179576289,0.0003222932864446193,0.0,0.01
seq_581,0.006029722287553315,3.9940121883709364e-05,4.8152120143640786e-05,0.0,0.0
seq_457,0.006438885553204262,0.00024860803938262676,0.0003376028034836054,0.0,0.03
seq_703,0.04125520730271789,0.004584581743954041,0.0015257776249200106,0.0,0.08
seq_147,0.0010124300756436497,5.8419843983612175e-05,7.892054418334737e-05,0.0,0.0
seq_242,0.005984465409488089,0.0010768516280966287,0.0010733773233368993,0.0,0.01
seq_1095,0.07090842836346892,0.001051401330839535,0.021389190107584,0.0,0.04
seq_897,0.0010473571831776626,0.0004015235278407434,0.0001779040030669421,0.0,0.02
seq_145,0.056438530492125716,0.0012372930366209192,0.0010319302091374993,0.0,0.11
seq_60,0.0009553580163150486,2.969591097795215e-05,1.2308041732467245e-05,0.0,0.01
seq_1560,0.03246413500804171,0.00473413922318856,0.009319446980953217,0.0,0.09
seq_1920,0.0041961896479959255,0.0019353414158494722,0.0017297313315793872,0.0,0.08
seq_265,0.023368911092752416,0.0003457176139711319,0.0018840159755200148,0.0,0.03
seq_243,0.00691541056002185,0.003025215588863549,0.004288427997380495,0.0,0.04
seq_271,0.008352149961444346,0.0002636566046291041,0.0006908646901138127,0.0,0.02
seq_312,0.009885011168034872,0.0004028734433070794,0.0019088509725406766,0.0,0.1
seq_1926,0.06507096933953622,0.002120653429267321,0.0013554346514865756,0.0,0.2
seq_1886,0.0014308085932749667,4.447689667802105e-05,2.439118361508008e-05,0.0,0.0
seq_1005,0.018301846555492215,0.018245999732969986,0.004370454233139753,0.0,0.09
seq_967,0.032798851388838854,0.0011864617883016188,0.003656653920188546,0.0,0.04
seq_1775,0.003771765164947295,3.786036639300638e-05,2.836888779711444e-05,0.0,0.0
seq_333,0.002377097554191297,0.00010872006011847484,0.00015622781938873231,0.0,0.0
seq_316,0.005792014116634947,0.0003544853444816438,0.0011488370364531875,1.0,0.08
seq_216,0.008945897730981816,0.0003059188829599561,0.00015110115054994822,0.0,0.03
seq_1286,0.006293828879203559,0.00014425107353535367,8.577828702982515e-05,0.0,0.01
seq_1204,0.0012530087213842476,2.4136450728293404e-05,3.1857736757956445e-05,0.0,0.0
seq_572,0.0404848408489903,0.00019141842176837346,0.0006841782014816999,0.0,0.01
seq_1673,0.0002245655678828831,3.345469114729205e-05,3.505984568619169e-05,0.0,0.0
seq_1491,0.058788048855148024,0.0004156176013351648,0.0005190094234421849,0.0,0.04
seq_264,0.02081381173667763,0.0012913779773220625,0.0002142502344213426,0.0,0.02
seq_672,0.027665731986590034,6.615178739888582e-05,0.00011655778507702053,0.0,0.06
seq_917,0.002531228056560417,0.003508799455011719,0.0005983641603961587,0.0,0.06
seq_1901,0.008603760105799746,0.00010706372270316294,1.4541051314154174e-05,0.0,0.04
seq_488,0.01344942980190506,6.475441014975873e-05,0.00018235930474475026,0.0,0.07
seq_1604,0.04271677859135863,0.003988297086900222,0.00022620261006522924,0.0,0.07
seq_492,0.17844620660728805,0.12854456626434316,0.050011664628982544,0.0,0.09
seq_1862,0.012458677220906168,0.0005439982882104644,0.00028248672606423497,0.0,0.05
seq_1362,0.001122841923890141,0.0003223998850377963,7.285844185389578e-05,0.0,0.03
seq_41,0.01878302885638447,0.000689230112274467,0.0003727963485289365,0.0,0.01
seq_803,0.00045287474472850106,0.00026631986611257976,2.7073589080828242e-05,0.0,0.01
seq_1863,0.064600371571559,0.02538867815990984,0.01960022561252117,0.0,0.07
seq_391,0.0055570986868655895,0.0004561881830470956,0.00031042666523717344,0.0,0.04
seq_433,0.008994313677719782,0.002920190399676169,0.0013012337731197476,0.0,0.04
seq_1731,0.10171776896008848,0.01511553557348562,0.004180999007076025,1.0,0.16
seq_272,0.003829338302755842,6.901552493377607e-05,3.1064566428540275e-05,0.0,0.0
seq_1067,0.28321890597810717,0.02351980633056173,0.014067389070987701,0.0,0.05
seq_366,0.002451558107618265,3.186462400487821e-05,1.7508968085166998e-05,0.0,0.0
seq_1612,0.022803680621098697,0.0003277167398634106,0.0022861037869006395,0.0,0.05
seq_208,0.0016020754429419582,0.004705838507496643,0.00027054414385929704,0.0,0.06
seq_294,0.004004272604507548,0.00021863765013748173,0.00013058002514299005,0.0,0.03
seq_857,0.0024952221953113145,1.7846279265526717e-05,7.270657806657255e-05,0.0,0.0
seq_653,0.009781593831137038,9.188742099717517e-05,0.0001265370665350929,0.0,0.01
seq_1027,0.006604701312735482,1.707550709719199e-05,3.140945773338899e-05,0.0,0.0
seq_622,0.009273561057941766,0.06651546408475105,0.15919677913188934,0.0,0.15
seq_553,0.0068550172559062195,0.0028404769107050268,0.0013739366549998522,0.0,0.04
seq_1259,0.0022665335633308297,0.0002852826378110549,0.00027270265854895115,0.0,0.02
seq_590,0.08214889336912573,0.008837263261529683,0.00747228367254138,0.0,0.09
seq_1756,0.0019725709141515213,3.575224441904306e-05,2.2148111384012736e-05,0.0,0.0
seq_1180,0.009527153545214008,0.0022088041228893527,0.004251979757100344,0.0,0.08
seq_162,0.047330071543122194,0.0003661080698855018,0.001669153105467558,1.0,0.03
seq_743,0.004561175242284333,0.0009077291368696068,0.00017453117470722646,0.0,0.02
seq_1158,0.002234619566485457,2.9533462322161454e-05,4.976049967808649e-05,0.0,0.0
seq_1905,0.0017633592008520316,0.0011046163849170578,9.163597133010626e-05,0.0,0.01
seq_1194,0.0019397652668997946,0.00014691926428466476,8.359698404092342e-05,0.0,0.01
seq_241,0.012194913225417058,0.002108330227999623,0.004222413059324026,0.0,0.03
seq_245,0.0017536097686492568,3.0469538146813128e-05,2.1784955606563017e-05,0.0,0.0
seq_532,0.0011683513257364617,4.8550006744715464e-05,1.7087175365304574e-05,0.0,0.0
seq_1570,0.1842786694058406,0.051134281872751916,0.07064823806285858,0.0,0.07
seq_1906,0.0007820458903605947,5.5696579398371624e-05,9.746786236064509e-05,0.0,0.0
seq_1867,0.009823808337803025,0.0012026136137019674,0.0014727124944329262,0.0,0.02
seq_22,0.013804949717661625,0.00041235539295885924,3.917971844202839e-05,0.0,0.1
seq_1019,0.0024312561796278496,2.233484399254783e-05,7.905809980002232e-06,0.0,0.0
seq_1499,0.20888410045679104,0.006227304183488415,0.014684689231216908,1.0,0.24
seq_98,0.00034098875699764515,0.00010664478458527558,9.921874880092219e-05,0.0,0.01
seq_624,0.036770387906882245,0.0032220178398043946,0.0063231335952878,0.0,0.05
seq_1640,0.002202771874716403,3.605841964791339e-05,0.00020319008035585284,0.0,0.0
seq_1123,0.0166429742992226,0.010171531895109,0.0023680406156927347,0.0,0.08
seq_1811,0.003752986107898275,0.00038012460874659813,0.00035417391336522996,0.0,0.01
seq_1456,0.08667548590424211,0.001356690397091968,0.007316483184695244,0.0,0.11
seq_1904,0.2509773103183649,0.0033820311404118117,0.005311537533998489,0.0,0.13
seq_1516,0.0027469694901034194,3.661975766255355e-05,1.721711851132568e-05,0.0,0.01
seq_1577,0.03460676347366706,0.0009092690102366089,0.012020215392112732,0.0,0.08
seq_405,0.0026636324515881735,0.0002254279008053193,6.515051063615829e-05,0.0,0.02
seq_525,0.04934683720772042,0.0019990696584076587,0.0007608823361806571,0.0,0.06
seq_770,0.13492159549139782,0.05671682288829349,0.10942144691944122,0.0,0.11
seq_710,0.14136786528147777,0.09725010109079502,0.07716362923383713,0.0,0.32
seq_427,0.01037593940330418,0.011091308764919419,0.003775930032134056,0.0,0.13
seq_593,0.11078844429222336,0.01742080737324707,0.12400959432125092,1.0,0.35
seq_609,0.24083613977445253,0.06405021061343737,0.11141681671142578,1.0,0.23
seq_1951,0.30585328161209335,0.16772617472434256,0.0831303596496582,1.0,0.27
seq_1018,0.0643666819666035,0.1440207164329254,0.12370197474956512,0.0,0.11
seq_144,0.008614959151644444,0.00015110615175407616,3.6924571759300306e-05,0.0,0.02
seq_1659,0.02496417215411712,0.001605526392608149,0.0012412050273269415,0.0,0.05
seq_671,0.0003135085435945474,0.00012505130758160569,0.00013781104644294828,0.0,0.03
seq_1345,0.05020626053078482,0.0001558726052958873,0.0003115904692094773,0.0,0.0
seq_1228,0.0003484366352284092,0.0002704595780191367,6.572566780960187e-05,0.0,0.02
seq_185,0.0010269460105949168,4.795622311994921e-05,0.00014771122368983924,0.0,0.0
seq_877,0.0633058542323054,0.016530783465467484,0.004636526107788086,0.0,0.11
seq_1839,0.036049230335893995,0.0005428656133412274,0.00013250728079583496,0.0,0.05
seq_1368,0.009329284356856617,0.0007013566658046911,0.0005423271213658154,0.0,0.04
seq_430,0.00625143300024328,0.00010489227456087642,9.188114199787378e-05,0.0,0.0
seq_1452,0.0013687759294542371,7.668776301105005e-05,3.177038888679817e-05,0.0,0.0
seq_737,0.0030331328502741337,0.0009310224044769067,0.0006153067806735635,0.0,0.02
seq_910,0.0017811004150677936,4.264517569947142e-05,4.151625034864992e-05,0.0,0.0
seq_328,0.0011596066528534524,4.249395251049335e-05,1.6601396055193618e-05,0.0,0.0
seq_112,0.01030375283858228,0.00026029817019912786,0.00011065875150961801,0.0,0.1
seq_1164,0.0005051851605918234,1.8827691837774448e-05,3.207142071914859e-05,0.0,0.0
seq_748,0.0010786602928095246,1.3993579702299274e-05,2.011727701756172e-05,0.0,0.0
seq_411,0.3670016486818878,0.0088311889140466,0.04193475842475891,0.0,0.23
seq_1712,0.00861865440340372,0.0004837145130107443,5.27230222360231e-05,0.0,0.02
seq_1078,0.026982197361968302,0.0023892842685683496,0.0002632498799357563,0.0,0.08
seq_1257,0.004264268761926992,2.226986545762058e-05,2.066338674922008e-05,0.0,0.0
seq_1536,0.0030940024232533245,6.428314708283637e-05,2.223050978500396e-05,0.0,0.01
seq_690,0.0011351485809003587,0.0004062273204889726,0.000447152357082814,0.0,0.02
seq_548,0.023161772901809454,0.00021584153377468822,0.0005933187203481793,0.0,0.03
seq_1755,0.0026588173589262207,4.125796174349551e-05,0.00013431700062938035,0.0,0.0
seq_1803,0.008029272445653853,3.8374083014539384e-05,0.00024952925741672516,0.0,0.01
seq_643,0.0032400553112359376,0.00013355323600221813,0.0004012063145637512,0.0,0.01
seq_1111,0.06578264932148453,0.07048115549737398,0.07142607867717743,0.0,0.08
seq_586,0.008778370770478909,0.0004659174855936126,0.0006193745066411793,0.0,0.03
seq_1114,0.014280454958943029,0.003817147263809176,0.0020835339091718197,0.0,0.08
seq_350,0.02313704131263862,5.548819675028204e-05,0.0001976978383027017,0.0,0.0
seq_1507,0.02418185182466319,0.0018776062351159597,0.0016536957118660212,0.0,0.07
seq_1667,0.00021484404342276135,0.0005089284090905217,0.0002451823966111988,0.0,0.02
seq_791,0.013645436115539209,0.0003861463687195467,0.000534295744728297,0.0,0.02
seq_543,0.4035282580093448,0.10966119215499344,0.29678958654403687,0.0,0.16
seq_1440,0.032047963956355376,0.001920440868430568,0.006250943522900343,0.0,0.1
seq_1404,0.009048603926853648,0.0008413886264691114,0.0004316574486438185,0.0,0.02
seq_945,0.010555789220227763,0.00303708728243649,0.0007852714625187218,0.0,0.07
seq_1739,0.0026910583895541234,0.000544368016582618,0.00016631656035315245,0.0,0.08
seq_237,0.15746647258359034,0.009738106873956367,0.004194905515760183,0.0,0.19
seq_1060,0.00035505101661710895,4.227360712116122e-05,5.8656729379436e-05,0.0,0.0
seq_1048,0.030559145930766887,0.0021310282113344713,0.0020263572223484516,0.0,0.15
seq_1573,0.008627226644191664,5.4834821548499854e-05,0.00012513330148067325,0.0,0.0
seq_1448,0.0018166499947402837,3.571084201565881e-05,1.8062824892695062e-05,0.0,0.0
seq_963,0.027912800433857965,0.0003944948259561317,7.07274375599809e-05,0.0,0.03
seq_327,0.0020180722439485047,0.0008014651963883081,0.0007487325929105282,0.0,0.0
seq_1769,0.011268060220893758,0.0009718059220385024,0.00017954714712686837,0.0,0.05
seq_66,0.0788464945420718,0.005830092438017729,0.03031565621495247,0.0,0.18
seq_1537,0.026223823445651388,0.0002511567192391199,0.0003093898994848132,0.0,0.03
seq_225,0.015231211811595683,0.0005167212238326497,0.0009092825348488986,0.0,0.08
seq_192,0.020769963046516998,7.9269379039892e-05,0.0006751337205059826,0.0,0.0
seq_773,0.0070491049701185944,0.00012044906191019279,5.108353798277676e-05,0.0,0.0
seq_1543,0.005013320993235446,0.0006906631511412765,0.0002873404882848263,0.0,0.04
seq_1337,0.01703777005525587,0.003551626642264001,0.001496114069595933,0.0,0.02
seq_140,0.008912503847929897,0.007427514230237829,0.0013240397674962878,0.0,0.12
seq_1230,0.019790084917174995,0.000111451235185927,0.0007640793919563293,0.0,0.0
seq_1320,0.06441612110838993,0.0005545954441443038,0.00016717480320949107,0.0,0.06
seq_746,0.013681488280546059,0.0001113685199222665,0.00024632748682051897,0.0,0.03
seq_336,0.00019489681087291627,3.289741450668533e-05,5.847893589816522e-06,0.0,0.0
seq_284,0.003997969818971722,0.0003580285020173587,0.00016590964514762163,0.0,0.01
seq_780,0.0240979255533608,0.0005736828726020499,0.0019512734143063426,1.0,0.03
seq_397,0.007249842255402828,0.0009383246429276929,0.0014047453878447413,0.0,0.07
seq_1054,0.0008843572254602698,7.650022156647672e-05,6.318164378171787e-05,0.0,0.0
seq_896,0.003424414370315325,0.00016248286789351547,2.5164103135466576e-05,0.0,0.0
seq_1539,0.008250583562232214,0.014826634041643636,0.004117731936275959,0.0,0.04
seq_1733,0.00816881416592317,0.0005084782635720586,0.00012052959209540859,0.0,0.04
seq_1666,0.1325431208196697,0.018152763215303028,0.04972805082798004,1.0,0.19
seq_1222,0.006351708760913466,0.0025464291414921177,0.004073647316545248,0.0,0.04
seq_1438,0.003620953289208929,0.0003122057384876999,0.00023181812139227986,0.0,0.04
seq_1927,0.001221215321953748,2.4882007435019204e-05,0.00010186220606556162,0.0,0.0
seq_1585,0.1001676964935347,0.02849530618411238,0.02493184432387352,0.0,0.14
seq_370,0.003231294569914769,2.204192365945352e-05,1.360936676064739e-05,0.0,0.01
seq_1032,0.05308237429336842,0.004562722153224498,0.0009321345132775605,0.0,0.08
seq_1455,0.004800586939390024,0.00027176533840601386,8.476180664729327e-05,0.0,0.02
seq_981,0.0014436151934194101,6.054989888409177e-05,2.5600693334126845e-05,0.0,0.01
seq_541,0.08921310725301133,0.0012281790994571394,0.003986673429608345,0.0,0.15
seq_209,0.0024408756989478643,2.1611194558264075e-05,3.2062522222986445e-05,0.0,0.0
seq_1195,0.0092639778721181,0.000541501469372594,0.00042827249853871763,0.0,0.05
seq_1670,0.002998641029318119,0.0017829617119004173,0.0006630455027334392,0.0,0.01
seq_64,0.025221545489090152,0.0044258588448270976,0.0010964344255626202,0.0,0.05
seq_161,0.004967320598078051,0.00036962158341085065,0.0001533971808385104,0.0,0.0
seq_732,0.04397813476752399,0.004628044738246213,0.0009799840627238154,0.0,0.04
seq_745,0.0068810393156449575,0.0016681891809406215,0.0008536754176020622,0.0,0.02
seq_983,0.0015244673184263548,6.9626323445902e-05,5.183715620660223e-05,0.0,0.0
seq_1943,0.008398125271067038,0.002343325329715031,0.0006168957334011793,0.0,0.02
seq_118,0.059736885423935675,0.007845335665777897,0.0020442535169422626,1.0,0.16
seq_1476,0.004885442365117316,0.00019466413612871306,0.0003324704885017127,0.0,0.02
seq_1171,0.0006923334174643242,0.00033212594551910513,0.00021159664902370423,0.0,0.02
seq_1382,0.011166379407797652,0.0033691133107724477,0.00030123721808195114,0.0,0.01
seq_483,0.09022571042924811,0.01920014216881116,0.005695774219930172,0.0,0.13
seq_1393,0.12201242491077102,0.08565173739071441,0.5662680864334106,0.0,0.3
seq_851,0.0018743505048986289,0.00016903373162476174,0.0002353978343307972,0.0,0.03
seq_1741,0.027686125450689197,0.0001470788668984958,0.0013106699334457517,0.0,0.03
seq_700,0.027132055398480816,0.0022676734752664182,0.0012036775005981326,0.0,0.06
seq_568,0.00912835776453363,4.7183973779333785e-05,7.508685666834936e-05,0.0,0.01
seq_516,0.0003892377676044094,2.6385492554464882e-05,1.7121006749221124e-05,0.0,0.0
seq_1294,0.0010213032173638289,3.8009949032347434e-05,8.195025657187216e-06,0.0,0.0
seq_645,0.0027111958683178677,0.0006647235931419162,4.226470264256932e-05,0.0,0.0
seq_1355,0.0015329026279028398,2.8606248914114472e-05,2.045220389845781e-05,0.0,0.0
seq_1331,0.0003341480447170228,0.00037696324489991585,0.0002236296859337017,0.0,0.03
seq_873,0.012433234370049374,0.00042559484756089896,0.0017112952191382647,0.0,0.0
seq_1753,0.00621870291019865,0.00018518069551286804,0.00017003252287395298,0.0,0.06
seq_1849,0.002910645368375681,0.0003444371006235044,0.00039879241376183927,0.0,0.02
seq_1634,0.38761833968686943,0.013506095896036196,0.024050917476415634,0.0,0.24
seq_94,0.04844476496274312,0.0004041068101040099,0.00047352895489893854,0.0,0.0
seq_1495,0.0004299134734074728,2.523670810812812e-05,4.743777753901668e-05,0.0,0.0
seq_764,0.005222614286439276,0.0010549430575693141,0.0014493369963020086,0.0,0.05
seq_1173,0.02183209666148422,0.002772350834823139,0.00134523946326226,0.0,0.04
seq_369,0.010841495560937844,0.0018866436901161525,0.0030843475833535194,0.0,0.05
seq_193,0.0035752454286472955,6.455561204122768e-05,0.00017373089212924242,0.0,0.0
seq_1635,0.004795416993595953,0.0002967424596087666,8.232121035689488e-05,0.0,0.04
seq_1761,0.01131181520525231,2.3357624141972013e-05,0.00011234674457227811,0.0,0.0
seq_474,0.038290336526601264,0.0015441447090822976,0.0017238204600289464,0.0,0.04
seq_546,0.0010415987176072433,9.274314520487631e-05,5.555050302064046e-05,0.0,0.0
seq_1699,0.0014294170379174332,3.2947571082487053e-05,2.272547317261342e-05,0.0,0.0
seq_604,0.0038238495930167037,3.649902526943489e-05,2.9290078600752167e-05,0.0,0.0
seq_970,0.01668403696619665,0.005628355025294715,0.004669428803026676,0.0,0.07
seq_286,0.06783835020709551,0.06380330595188616,0.03988420590758324,0.0,0.09
seq_1896,0.00032115002778006246,0.0003291468982533576,0.00027940532891079783,0.0,0.01
seq_1300,0.03543574925924659,0.000633457595770043,0.00021624982764478773,0.0,0.04
seq_168,0.002448307125908042,0.0001910532524348318,0.00015067339700181037,0.0,0.0
seq_1737,0.024777632078987824,0.0022765405057807693,0.005145102273672819,0.0,0.09
seq_1326,0.001689065766556945,3.688527517179112e-05,3.224920874345116e-05,0.0,0.0
seq_348,0.012694586583394807,0.00047967831527407116,0.000520939938724041,0.0,0.01
seq_1760,0.01894376318496798,0.0005865469599276552,0.0010695261880755424,0.0,0.02
seq_1449,0.0005446332832120452,2.828977338588299e-05,1.8937063941848464e-05,0.0,0.0
seq_696,0.0024869612196579743,3.037786681041857e-05,1.75154327735072e-05,0.0,0.0
seq_1802,0.6276052093600565,0.07306145237449072,0.16782064735889435,0.0,0.19
seq_1318,0.009668422495434254,0.006549228981599692,0.00095302180852741,0.0,0.05
seq_7,0.0031036684288637656,0.0002748722763869967,0.0012439325219020247,0.0,0.0
seq_1139,0.005671861101493676,0.0002590596764932279,0.00024434903752990067,0.0,0.05
seq_74,0.008438612529646103,9.737540643503298e-05,0.00016827895888127387,0.0,0.0
seq_649,0.00450740963878422,9.780890850115889e-05,0.00035571862827055156,0.0,0.08
seq_799,0.0008452918985539762,2.1569602873074965e-05,3.9466365706175566e-05,0.0,0.0
seq_1447,0.004063065721166136,0.0001709223313643621,0.0007026848616078496,0.0,0.04
seq_1621,0.13091582940556895,0.3390720926677395,0.7379510402679443,0.0,0.33
seq_869,0.0017637566778258783,0.00011859975119636937,1.9342793166288175e-05,0.0,0.01
seq_1846,0.0019068012237805458,0.00037176326443129066,2.74947833531769e-05,0.0,0.03
seq_1206,0.011538881358757525,0.0001553112611794516,0.00011946009908569977,0.0,0.02
seq_276,0.00022096657523091435,5.9125246395437325e-05,1.2266513294889592e-05,0.0,0.0
seq_149,0.2055268756836522,0.013564583730387747,0.029745612293481827,1.0,0.35
seq_688,0.011067247370728034,0.0032503087894046193,0.0019516671309247613,0.0,0.03
seq_635,0.010656986147598035,0.0002556069350743534,4.123626058571972e-05,0.0,0.09
seq_539,0.028332717724225638,0.00033987232870361306,0.0001347638462902978,0.0,0.02
seq_75,0.027142011207481536,0.0002994559346261653,0.001394114806316793,0.0,0.05
seq_964,0.002306923023341299,0.0001755277090671871,3.1268962629837915e-05,0.0,0.0
seq_1701,0.001226698159817689,0.00023515854248972715,0.00031930129625834525,0.0,0.05
seq_961,0.0036047524831527037,0.0007663754415276911,0.0012118604499846697,0.0,0.01
seq_842,0.0031419346389970713,0.0006971423375803117,0.00011144694144604728,0.0,0.0
seq_925,0.033579268167263136,0.002779457771966399,0.005504983477294445,1.0,0.09
seq_659,0.0016877917217814006,1.7893117488559476e-05,2.7615766157396138e-05,0.0,0.01
seq_1861,0.001993877635165663,9.518187433796903e-05,5.52210294699762e-05,0.0,0.0
seq_866,0.015601134486969037,0.0004461913002445248,0.00031625686096958816,0.0,0.02
seq_349,0.017343217887888417,0.0004958113872088576,0.0018068416975438595,0.0,0.02
seq_673,0.007773055648031164,0.0006932135619490427,0.0002745441743172705,0.0,0.0
seq_942,0.015423785058471138,0.004513417286407558,0.010131191462278366,0.0,0.1
seq_346,0.1981243242381963,0.01586562460787779,0.01020772010087967,0.0,0.19
seq_1370,0.006311920377443997,4.375836959751563e-05,2.4085813493002206e-05,0.0,0.0
seq_1551,0.10497925402296318,0.03814398567537787,0.06320163607597351,0.0,0.08
seq_804,0.009342450848053498,0.00015326588829211608,9.736548963701352e-05,0.0,0.01
seq_1548,0.014430717252974462,0.0033757213730843546,0.004223604220896959,0.0,0.01
seq_453,0.005086507127765839,4.7189019935950885e-05,6.12266521784477e-05,0.0,0.02
seq_1013,0.12013894489532888,0.01170512696710664,0.010020616464316845,0.0,0.16
seq_1380,0.0044597189041215585,1.7901648697730044e-05,3.4226981370011345e-05,0.0,0.0
seq_167,0.10332075929456923,0.0010821713564383097,0.00767127750441432,0.0,0.06
seq_529,0.015708278080706527,0.00048790408926722783,0.00013926680549047887,0.0,0.0
seq_1435,0.06642259052808219,0.15062679086746134,0.0897107720375061,0.0,0.21
seq_1538,0.047538503699206,0.1560580862380179,0.19877496361732483,0.0,0.15
seq_1187,0.17445591893673262,0.00015474681337383428,3.617158654378727e-05,0.0,0.03
seq_595,0.027334941479741703,6.927074558827326e-05,0.0014936940278857946,0.0,0.01
seq_290,0.011204676748317047,0.0007256904061932613,0.000775073014665395,0.0,0.03
seq_827,0.0010530037768173503,3.221583230002986e-05,2.220207898062654e-05,0.0,0.0
seq_1928,0.03196469384876855,0.001197884413394323,0.0003766427398659289,0.0,0.03
seq_402,0.03691422077701052,0.006398883812988199,0.000711460190359503,0.0,0.12
seq_1566,0.0014874293355458513,4.278492531598098e-05,2.1480869691004045e-05,0.0,0.0
seq_1268,0.031364179902657,0.00038838304482524314,0.00012168893590569496,0.0,0.05
seq_354,0.0669271757934354,0.012203400307606546,0.01525246724486351,1.0,0.2
seq_358,0.006757705167533965,0.0005563634207145551,0.00014068535529077053,0.0,0.04
seq_90,0.008167214872448387,8.03815440488402e-05,3.813233342953026e-05,0.0,0.0
seq_1542,0.0003885228722231411,3.420522571520812e-05,4.4724041799781844e-05,0.0,0.02
seq_1077,0.005101235274222506,8.350161587086984e-05,0.00021620838379021734,0.0,0.04
seq_1891,0.0034897515507016277,0.0003222029061418835,0.00015998909657355398,0.0,0.02
seq_1531,0.023082079656186773,0.003485891581712522,0.0016102668596431613,0.0,0.06
seq_1478,0.006575229722891709,3.8630676589925255e-05,7.536950579378754e-05,0.0,0.01
seq_352,0.0875877372452408,0.024896858850148924,0.0023463915567845106,0.0,0.18
seq_323,0.007644712364212984,0.002172573684550853,8.196417184080929e-05,0.0,0.08
seq_1598,0.07895564517000117,0.18982708842323662,0.19931045174598694,0.0,0.27
seq_1407,0.04713828496894855,0.0038050606582275166,0.0021845283918082714,0.0,0.11
seq_1918,0.015366285908767145,0.0005912542102196469,0.00030894039082340896,0.0,0.07
seq_1113,0.5141981777201448,0.9202331834765314,0.7908771634101868,1.0,0.26
seq_48,0.009971861832769284,0.0033301624411238608,0.009538005106151104,0.0,0.03
seq_11,0.01490965930130663,0.0017117583980152155,0.0016885269433259964,0.0,0.06
seq_1450,0.004821917234493611,5.755221095477395e-05,4.0003065805649385e-05,0.0,0.0
seq_357,0.03440695585771223,0.0004964549916096638,0.00037608033744618297,0.0,0.04
seq_668,0.002056875341796449,0.0002840948001302955,0.0001257088006241247,0.0,0.04
seq_1445,0.06887840421810679,0.001732736659497545,0.0023631632793694735,0.0,0.1
seq_1691,0.0006696105869446194,3.393213152996409e-05,9.653138477005996e-06,0.0,0.0
seq_420,0.0036081934975737678,0.0041356988764726784,0.0017570866039022803,0.0,0.0
seq_177,0.027778866115744833,0.00019319088126573678,0.00048112732474692166,0.0,0.01
seq_597,0.002219740585293529,4.46025513282137e-05,6.798917456762865e-05,0.0,0.0
seq_1866,0.06720380459048815,0.0095618540930301,0.19629478454589844,0.0,0.09
seq_717,0.0009388655608265104,2.7073500210933844e-05,8.245075878221542e-05,0.0,0.0
seq_1071,0.003905841659479921,0.0002943150945085368,0.00016872126434464008,0.0,0.01
seq_319,0.008192597835302221,0.00018203643584255674,7.580002420581877e-05,0.0,0.01
seq_1122,0.0956452458176199,0.002550795423396049,0.0010065003298223019,0.0,0.11
seq_1503,0.0005809013625854295,0.0001248787937951852,0.0013754520332440734,0.0,0.02
seq_160,0.019967335386620728,6.699722169651551e-05,0.00042739935452118516,0.0,0.02
seq_466,0.005284199424743632,0.0032865594165420588,0.0014283579075708985,0.0,0.06
seq_159,0.2827749082591532,0.1161143391402298,0.09982330352067947,0.0,0.23
seq_1101,0.000351966991376288,2.4703963109448347e-05,1.7889355149236508e-05,0.0,0.0
seq_199,0.01758251152444249,0.0006510586445666061,0.00028883767663501203,0.0,0.02
seq_289,0.03276204484034809,0.000891997446489229,0.0006055923877283931,0.0,0.12
